Pos,ID,Name,BV,SV,Team,2_xMins,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,2_Pts,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts
D,232,Tosin,4.5,4.5,Chelsea,10.35,10.35,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,0.50,0.53,2.25,2.04,2.31,1.95,2.14,2.78,2.00,2.51,2.66,2.01
D,233,Acheampong,4.0,4.0,Chelsea,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,2.01,2.14,1.88,1.72,1.94,1.55,1.85,2.43,1.69,2.19,2.28,1.65
D,234,Anselmino,4.0,4.0,Chelsea,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,235,Palmer,10.5,10.5,Chelsea,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,6.74,6.67,6.35,5.82,6.66,5.74,5.81,8.20,6.01,7.19,7.12,5.12
M,236,Neto,7.0,7.0,Chelsea,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,4.30,4.33,4.08,3.82,4.24,3.69,3.80,5.24,3.88,4.58,4.62,3.42
M,237,Enzo,6.5,6.5,Chelsea,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,4.14,4.14,4.03,3.79,4.07,3.70,3.65,4.84,3.98,4.40,4.40,3.43
M,238,Estêvão,6.5,6.5,Chelsea,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,0.76,0.77,0.74,0.70,0.76,0.68,0.70,0.89,0.70,0.81,0.80,0.64
M,239,Gittens,6.5,6.5,Chelsea,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,3.44,3.44,3.36,3.08,3.44,3.03,3.11,4.15,3.13,3.73,3.70,2.85
M,240,Nkunku,6.0,6.0,Chelsea,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,1.28,1.28,1.24,1.16,1.30,1.12,1.17,1.57,1.18,1.39,1.37,1.06
M,241,Caicedo,5.5,5.5,Chelsea,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,3.50,3.48,3.47,3.46,3.49,3.30,3.20,3.84,3.61,3.62,3.60,3.04
M,242,Dewsbury-Hall,5.0,5.0,Everton,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.66,3.52,3.65,3.07,4.01,3.80,2.96,3.91,4.01,3.75,3.42,3.60
M,243,George,5.0,5.0,Chelsea,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,0.27,0.27,0.26,0.25,0.27,0.24,0.24,0.32,0.25,0.29,0.29,0.23
M,244,Lavia,5.0,5.0,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.33,0.33,0.32,0.32,0.33,0.31,0.31,0.35,0.33,0.33,0.33,0.30
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,0.78,0.78,0.76,0.74,0.78,0.72,0.72,0.90,0.75,0.82,0.81,0.66
M,247,D.Essugo,4.5,4.5,Chelsea,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.06
M,248,Paez,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.5,7.5,Chelsea,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,4.44,4.38,4.24,3.98,4.39,3.95,3.99,5.38,4.05,4.81,4.71,3.54
F,250,Delap,6.5,6.5,Chelsea,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,1.89,1.89,1.82,1.67,1.91,1.68,1.70,2.31,1.75,2.05,2.03,1.54
F,251,N.Jackson,6.5,6.5,Chelsea,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.41,0.42,0.41,0.37,0.42,0.37,0.37,0.51,0.38,0.45,0.44,0.34
F,252,Marc Guiu,4.5,4.5,Sunderland,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,0.76,0.80,0.67,0.72,0.67,0.66,0.75,0.64,0.72,0.63,0.67,0.76
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.36,2.73,3.81,3.08,2.45,3.10,3.43,2.24,3.60,3.19,3.29,3.12
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.5,5.5,Crystal Palace,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.29,3.39,5.54,4.07,3.15,3.88,4.34,2.67,4.63,4.27,4.04,4.16
D,257,Lacroix,5.0,5.0,Crystal Palace,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,4.20,3.55,5.07,4.02,3.43,3.99,4.38,3.10,4.68,4.20,3.98,4.15
D,258,Mitchell,5.0,5.0,Crystal Palace,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,3.64,2.91,4.57,3.53,2.67,3.41,3.62,2.34,3.92,3.56,3.47,3.49
D,259,Sosa,5.0,5.0,Crystal Palace,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,0.92,0.79,1.07,0.89,0.77,0.86,0.92,0.70,0.98,0.90,0.89,0.90
D,260,Guéhi,4.5,4.5,Crystal Palace,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,3.68,3.00,4.45,3.45,2.86,3.43,3.78,2.53,4.04,3.59,3.46,3.56
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,3.99,3.30,4.70,3.82,3.32,3.81,4.14,3.01,4.38,3.99,3.74,3.84
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,263,Clyne,4.0,4.0,Crystal Palace,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,0.84,0.74,0.94,0.81,0.76,0.82,0.86,0.71,0.89,0.84,0.80,0.83
D,264,Holding,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.5,7.5,Crystal Palace,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,4.75,3.95,5.73,4.60,4.10,4.20,4.89,3.37,5.12,4.62,4.56,4.63
M,267,Sarr,6.5,6.5,Crystal Palace,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,4.34,3.61,5.26,4.14,3.78,3.85,4.42,3.18,4.65,4.32,4.12,4.32
M,268,Doucouré,5.0,5.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,5.0,5.0,Crystal Palace,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.58,0.51,0.66,0.56,0.53,0.53,0.59,0.47,0.61,0.57,0.55,0.58
M,270,Hughes,5.0,5.0,Crystal Palace,65.40,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,2.37,1.97,2.37,2.11,2.00,2.04,2.20,1.80,2.23,2.11,2.07,2.16
M,271,Kamada,5.0,5.0,Crystal Palace,12.45,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,0.55,2.10,2.61,2.30,2.18,2.16,2.42,1.91,2.47,2.33,2.25,2.38
M,272,Lerma,5.0,5.0,Crystal Palace,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,0.99,0.95,1.09,1.01,0.98,0.97,1.05,0.90,1.06,1.01,1.01,1.02
M,273,Wharton,5.0,5.0,Crystal Palace,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,3.20,3.04,3.64,3.27,3.11,3.10,3.39,2.71,3.49,3.32,3.23,3.43
M,274,Agbinone,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
M,275,Ahamada,4.5,4.5,Crystal Palace,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.05,0.07,0.06,0.06,0.06
M,276,Devenny,4.5,4.5,Crystal Palace,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,0.95,0.86,1.07,0.93,0.88,0.87,0.98,0.79,1.00,0.94,0.93,0.94
M,277,Ebiowei,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,278,J.Rak-Sakyi,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,279,M.França,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,280,Ozoh,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,281,Rodney,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,282,Umeh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,283,Mateta,7.5,7.5,Crystal Palace,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,4.70,3.91,5.71,4.52,4.01,4.11,4.86,3.38,5.00,4.70,4.39,4.65
F,284,Nketiah,5.5,5.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,285,Édouard,5.0,5.0,Crystal Palace,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.11,0.15,0.14,0.14,0.14
F,286,Marsh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02
G,287,Pickford,5.5,5.5,Everton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.32,3.38,3.28,2.40,3.79,3.97,2.41,3.35,3.83,3.85,3.02,3.19
G,288,Travers,4.5,4.5,Everton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03
G,289,Tyrer,4.0,4.0,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,290,Branthwaite,5.5,5.5,Everton,0.00,0.00,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,0.00,0.00,3.88,2.95,4.53,4.37,2.68,4.10,4.41,4.49,3.55,3.84
D,291,Tarkowski,5.5,5.5,Everton,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.09,3.96,4.17,3.10,4.78,4.62,2.87,4.28,4.69,4.67,3.70,4.04
D,292,Mykolenko,5.0,5.0,Everton,51.00,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,2.05,2.99,3.10,2.11,3.62,3.40,2.02,3.22,3.57,3.41,2.69,3.02
D,293,O'Brien,5.0,5.0,Everton,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,3.23,3.18,3.31,2.16,3.81,3.59,2.07,3.41,3.83,3.68,2.84,3.18
D,294,Coleman,4.5,4.5,Everton,18.90,18.90,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.78,0.76,0.43,0.36,0.46,0.45,0.36,0.44,0.46,0.45,0.41,0.42
D,295,Keane,4.5,4.5,Everton,79.95,79.95,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,3.49,3.28,0.55,0.48,0.60,0.59,0.45,0.57,0.59,0.61,0.52,0.54
D,296,Patterson,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,297,Dixon,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.07,0.09,0.09,0.07,0.08,0.09,0.09,0.08,0.08
D,298,Welch,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.09,0.09,0.08,0.10,0.09,0.08,0.09,0.10,0.10,0.09,0.09
M,299,Ndiaye,6.5,6.5,Everton,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,4.22,4.22,4.39,3.44,4.90,4.52,3.50,4.67,4.82,4.46,3.94,4.23
M,300,McNeil,6.0,6.0,Everton,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,2.03,2.02,2.08,1.73,2.21,2.13,1.77,2.14,2.23,2.13,1.94,2.03
M,301,Alcaraz,5.5,5.5,Everton,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,2.30,2.29,2.33,1.94,2.52,2.41,1.95,2.41,2.51,2.41,2.18,2.29
M,302,Gana,5.5,5.5,Everton,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,2.98,2.98,2.95,2.79,3.15,3.11,2.56,3.27,3.15,3.04,2.99,3.03
M,303,Garner,5.0,5.0,Everton,76.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,2.85,2.72,2.78,2.49,2.93,2.85,2.34,2.96,2.92,2.80,2.63,2.77
M,304,Iroegbunam,5.0,5.0,Everton,52.20,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,1.91,0.93,0.93,0.89,0.98,0.96,0.86,0.99,0.97,0.93,0.93,0.94
M,305,Armstrong,4.5,4.5,Everton,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.44,0.43,0.44,0.40,0.47,0.45,0.38,0.47,0.46,0.44,0.43,0.44
M,306,Bates,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,308,Heath,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,309,Metcalfe,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,310,Barry,6.0,6.0,Everton,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,1.89,1.88,1.94,1.63,2.07,1.98,1.60,2.02,2.07,1.93,1.77,1.89
F,311,Beto,5.5,5.5,Everton,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,3.12,3.09,3.24,2.61,3.53,3.30,2.62,3.38,3.48,3.31,2.91,3.13
F,312,Y.Chermiti,5.0,5.0,Everton,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,0.42,0.42,0.43,0.36,0.46,0.43,0.36,0.45,0.45,0.43,0.39,0.41
F,313,Sherif,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
G,314,Leno,5.0,5.0,Fulham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.82,2.69,3.84,3.74,2.79,3.19,2.64,2.67,3.76,3.27,3.98,2.76
G,315,Benda,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,316,Robinson,5.0,5.0,Fulham,0.00,0.00,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,0.00,0.00,4.24,4.02,2.94,3.16,2.90,2.81,4.22,3.52,4.79,3.05
D,317,Andersen,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.39,2.82,4.44,4.40,3.30,3.63,3.44,3.11,4.27,3.81,4.72,3.39
D,318,Bassey,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,2.97,2.40,4.05,3.90,2.75,3.13,2.97,2.69,3.86,3.35,4.35,2.92
D,319,Castagne,4.5,4.5,Fulham,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,0.86,0.75,1.03,1.01,0.83,0.89,0.84,0.81,1.02,0.91,1.11,0.87
D,320,Diop,4.5,4.5,Fulham,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,0.77,0.69,0.87,0.86,0.74,0.78,0.74,0.73,0.85,0.79,0.90,0.75
D,321,J.Cuenca,4.5,4.5,Fulham,73.65,65.70,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,2.90,2.14,0.47,0.47,0.40,0.42,0.41,0.40,0.46,0.43,0.49,0.41
D,322,Tete,4.5,4.5,Fulham,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,2.66,2.10,3.62,3.44,2.56,2.71,2.50,2.44,3.48,2.98,3.97,2.65
D,323,Amissah,4.0,4.0,Fulham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.15,0.13,0.16,0.16,0.14,0.15,0.14,0.14,0.16,0.15,0.17,0.14
M,324,Iwobi,6.5,6.5,Fulham,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,3.67,3.12,4.17,4.11,3.48,3.63,3.22,3.36,4.12,3.48,4.69,3.57
M,325,Smith Rowe,6.0,6.0,Fulham,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,1.60,1.42,1.82,1.79,1.53,1.59,1.42,1.47,1.77,1.53,1.97,1.56
M,326,Adama,5.5,5.5,Fulham,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,1.74,1.51,1.96,1.98,1.65,1.74,1.56,1.60,1.95,1.65,2.14,1.70
M,327,Andreas,5.5,5.5,Fulham,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,1.63,1.41,1.86,1.82,1.55,1.61,1.47,1.49,1.81,1.58,2.03,1.58
M,328,Sessegnon,5.5,5.5,Fulham,15.75,23.55,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,0.64,0.85,1.16,1.15,1.02,1.05,0.98,1.01,1.13,1.05,1.23,1.06
M,329,Wilson,5.5,5.5,Fulham,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,3.08,2.68,3.57,3.56,2.94,3.09,2.71,2.84,3.53,2.96,3.94,3.00
M,330,Berge,5.0,5.0,Fulham,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,3.02,2.60,3.24,3.32,2.82,2.99,2.66,2.85,3.25,2.91,3.50,3.08
M,331,Cairney,5.0,5.0,Fulham,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,0.68,0.62,0.76,0.75,0.66,0.69,0.63,0.65,0.74,0.67,0.80,0.68
M,332,Lukić,5.0,5.0,Fulham,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,2.73,2.41,2.91,2.91,2.60,2.71,2.45,2.57,2.91,2.65,3.13,2.78
M,333,Godo,4.5,4.5,Fulham,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.12,0.14,0.13,0.15,0.13
M,334,Harris,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,335,King,4.5,4.5,Fulham,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,2.64,2.29,2.94,2.92,2.48,2.59,2.34,2.50,2.88,2.53,3.12,2.66
M,336,Reed,4.5,4.5,Fulham,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.45,0.41,0.47,0.47,0.43,0.44,0.42,0.43,0.46,0.43,0.49,0.44
F,337,Raúl,6.5,6.5,Fulham,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,3.71,3.18,4.29,4.28,3.50,3.75,3.20,3.34,4.17,3.47,4.66,3.61
F,338,Muniz,5.5,5.5,Fulham,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,1.77,1.55,2.04,2.00,1.66,1.77,1.54,1.62,2.01,1.68,2.23,1.74
G,339,Meslier,4.5,4.5,Leeds United,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02
G,340,Cairns,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,341,Darlow,4.0,4.0,Leeds United,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,0.09,0.11,0.11,0.12,0.12,0.11,0.13,0.13,0.10,0.11,0.11,0.08
D,342,Bogle,4.5,4.5,Leeds United,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,1.91,3.13,2.90,3.18,3.37,3.20,3.94,3.81,2.62,2.83,3.11,1.79
D,343,Struijk,4.5,4.5,Leeds United,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,0.95,1.21,1.20,1.22,1.31,1.24,1.44,1.35,1.12,1.16,1.21,0.89
D,344,Bijol,4.0,4.0,Leeds United,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,2.29,3.17,3.11,3.12,3.46,3.25,3.85,3.64,2.82,2.93,3.09,2.08
D,345,Bornauw,4.0,4.0,Leeds United,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.38,0.44,0.43,0.43,0.46,0.44,0.48,0.47,0.42,0.42,0.43,0.36
D,346,Byram,4.0,4.0,Leeds United,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,0.58,0.69,0.68,0.70,0.71,0.70,0.76,0.75,0.65,0.68,0.69,0.56
D,347,Gudmundsson,4.0,4.0,Leeds United,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,2.06,3.14,2.98,3.25,3.40,3.23,4.00,3.76,2.68,2.89,3.16,1.88
