Pos,ID,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts
D,232,Tosin,4.5,4.5,Chelsea,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,3.64,3.04,3.42,2.74,3.43,4.21,3.16,4.10,4.04,3.00,3.72,3.38
D,233,Acheampong,4.0,4.0,Chelsea,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,0.76,0.66,0.73,0.63,0.71,0.87,0.68,0.83,0.82,0.66,0.76,0.70
D,234,Anselmino,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,235,Palmer,10.4,10.4,Chelsea,41.70,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,3.11,5.59,6.10,5.30,5.58,7.40,5.59,6.88,6.46,4.83,6.07,5.63
M,236,Neto,7.0,7.0,Chelsea,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,4.43,4.00,4.38,3.81,4.02,5.11,3.97,4.76,4.57,3.57,4.31,4.11
M,237,Enzo,6.6,6.6,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,4.74,4.08,4.16,3.77,3.94,4.71,4.02,4.61,4.29,3.59,4.18,3.98
M,238,Estêvão,6.5,6.5,Chelsea,69.75,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,3.65,2.89,3.16,2.79,2.90,3.66,2.89,3.46,3.29,2.66,3.11,2.99
M,239,Gittens,6.3,6.3,Chelsea,44.55,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,29.70,2.40,1.47,1.62,1.46,1.51,1.87,1.52,1.77,1.67,1.37,1.60,1.52
M,240,Nkunku,5.9,5.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,241,Caicedo,5.5,5.5,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,3.48,3.39,3.46,3.27,3.34,3.61,3.52,3.80,3.56,3.29,3.54,3.51
M,242,Dewsbury-Hall,5.0,5.0,Everton,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.59,2.98,3.81,3.55,2.89,3.52,3.73,3.56,3.13,3.32,3.23,3.56
M,243,George,4.9,4.9,Chelsea,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.12,0.11,0.12,0.11,0.11,0.14,0.11,0.13,0.12,0.10,0.12,0.11
M,244,Lavia,4.9,4.9,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.34,0.33,0.34,0.32,0.33,0.36,0.33,0.35,0.34,0.32,0.34,0.33
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,0.84,0.78,0.83,0.76,0.77,0.91,0.78,0.88,0.85,0.73,0.82,0.79
M,247,D.Essugo,4.4,4.4,Chelsea,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.06,0.06,0.06
M,248,Paez,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.7,7.7,Chelsea,75.60,75.60,75.60,75.60,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,4.71,4.31,4.65,3.99,3.99,5.12,3.98,4.80,4.54,3.53,4.29,4.02
F,250,Delap,6.3,6.3,Chelsea,0.00,0.00,0.00,0.00,32.70,32.70,32.70,32.70,32.70,32.70,32.70,32.70,0.00,0.00,0.00,0.00,1.82,2.32,1.83,2.20,2.06,1.62,1.95,1.87
F,251,N.Jackson,6.5,6.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,252,Marc Guiu,4.4,4.4,Chelsea,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,0.14,0.13,0.14,0.12,0.13,0.16,0.13,0.15,0.14,0.11,0.13,0.13
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.78,2.96,2.37,2.87,3.12,2.00,3.31,2.91,3.05,3.11,3.35,2.81
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.5,5.5,Crystal Palace,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,5.06,3.88,2.82,3.67,3.88,2.42,4.37,3.74,4.24,3.56,4.45,3.61
D,257,Lacroix,5.0,5.0,Crystal Palace,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,4.78,4.06,3.18,4.04,4.00,2.88,4.30,3.82,4.20,3.68,4.45,3.94
D,258,Mitchell,5.0,5.0,Crystal Palace,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,4.40,3.54,2.68,3.52,3.60,2.49,3.91,3.34,3.74,3.28,4.04,3.34
D,259,Sosa,5.0,5.0,Crystal Palace,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,1.00,0.84,0.72,0.82,0.86,0.66,0.93,0.84,0.86,0.82,0.92,0.81
D,260,Guéhi,4.6,4.6,Crystal Palace,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,4.32,3.52,2.55,3.47,3.41,2.33,3.76,3.25,3.62,3.19,3.93,3.35
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,4.42,3.78,2.93,3.75,3.67,2.71,3.95,3.53,3.98,3.43,4.11,3.63
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,263,Clyne,4.0,4.0,Crystal Palace,25.35,25.35,22.05,22.05,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,1.25,1.08,0.77,0.92,0.77,0.62,0.81,0.74,0.80,0.73,0.83,0.75
D,264,Holding,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.5,7.5,Arsenal,63.90,61.05,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,3.89,3.25,3.12,3.81,3.24,3.55,3.64,3.70,3.52,2.95,3.85,3.19
M,267,Sarr,6.5,6.5,Crystal Palace,0.00,0.00,36.00,36.00,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,0.00,0.00,1.81,1.86,4.71,3.27,5.00,4.52,4.56,4.43,4.78,4.23
M,268,Doucouré,5.0,5.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,4.9,4.9,Crystal Palace,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,0.76,0.68,0.64,0.63,0.69,0.56,0.73,0.70,0.70,0.68,0.70,0.65
M,270,Hughes,4.9,4.9,Crystal Palace,70.80,70.80,65.40,65.40,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,3.11,3.00,2.56,2.67,2.34,2.01,2.42,2.33,2.38,2.32,2.37,2.27
M,271,Kamada,5.0,5.0,Crystal Palace,78.45,78.45,72.90,72.90,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,4.02,3.50,2.91,3.03,2.31,1.78,2.50,2.30,2.30,2.28,2.39,2.17
M,272,Lerma,5.0,5.0,Crystal Palace,62.85,65.25,40.35,40.35,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,2.66,2.61,1.49,1.55,0.98,0.86,1.01,0.97,0.98,0.97,0.99,0.95
M,273,Wharton,5.0,5.0,Crystal Palace,0.00,0.00,36.30,36.30,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,0.00,0.00,1.61,1.67,3.23,2.70,3.34,3.23,3.20,3.17,3.30,3.14
M,274,Agbinone,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
M,275,Ahamada,4.5,4.5,Crystal Palace,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.06,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.06,0.06
M,276,Devenny,4.5,4.5,Crystal Palace,35.85,33.15,30.15,30.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,1.92,1.59,1.31,1.34,1.32,1.04,1.38,1.28,1.29,1.28,1.33,1.22
M,277,Ebiowei,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,278,J.Rak-Sakyi,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,279,M.França,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,280,Ozoh,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,281,Rodney,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,282,Umeh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,283,Mateta,7.5,7.5,Crystal Palace,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,5.58,4.86,4.20,4.22,4.92,3.55,5.31,4.82,4.74,4.75,5.10,4.46
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,285,Édouard,5.0,5.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,286,Marsh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
G,287,Pickford,5.5,5.5,Everton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.36,2.12,3.83,3.80,2.21,3.38,3.75,3.67,2.89,3.08,2.89,3.58
G,288,Travers,4.5,4.5,Everton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03
G,289,Tyrer,4.0,4.0,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,290,Branthwaite,5.3,5.3,Everton,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.20,2.72,4.56,4.43,2.88,3.79,4.47,4.25,3.51,3.85,3.68,4.22
D,291,Tarkowski,5.5,5.5,Everton,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.28,2.85,4.61,4.54,3.01,3.92,4.62,4.39,3.62,3.92,3.81,4.36
D,292,Mykolenko,4.9,4.9,Everton,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,3.41,2.29,3.73,3.52,2.33,3.24,3.78,3.56,2.86,3.16,3.02,3.43
D,293,O'Brien,5.0,5.0,Everton,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,3.45,2.17,3.81,3.51,2.27,3.20,3.82,3.58,2.79,3.13,2.99,3.46
D,294,Coleman,4.5,4.5,Everton,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.44,0.37,0.47,0.45,0.38,0.43,0.46,0.45,0.41,0.42,0.42,0.44
D,295,Keane,4.5,4.5,Everton,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,0.57,0.44,0.59,0.58,0.46,0.53,0.58,0.57,0.51,0.53,0.52,0.57
D,296,Patterson,4.4,4.4,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,297,Dixon,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.09,0.09,0.07,0.08,0.09,0.09,0.08,0.08,0.08,0.08
D,298,Welch,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.08,0.10,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.09
M,299,Ndiaye,6.5,6.5,Everton,77.40,77.40,77.40,77.40,80.25,77.40,77.40,77.40,77.40,77.40,77.40,77.40,4.74,3.77,5.01,4.67,3.81,4.74,4.86,4.63,4.13,4.42,4.29,4.53
M,300,McNeil,5.8,5.8,Everton,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.51,1.29,1.60,1.47,1.27,1.46,1.51,1.48,1.36,1.42,1.36,1.46
M,301,Alcaraz,5.4,5.4,Everton,44.55,44.55,44.55,44.55,69.60,44.55,44.55,44.55,44.55,44.55,44.55,44.55,2.08,1.75,2.21,2.06,2.51,2.06,2.16,2.07,1.84,1.96,1.90,2.01
M,302,Gana,5.4,5.4,Everton,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,3.12,2.78,3.21,3.08,2.68,3.19,3.19,3.10,2.89,3.13,2.94,3.00
M,303,Garner,5.0,5.0,Everton,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,3.09,2.75,3.24,3.13,2.62,3.16,3.15,3.11,2.88,3.03,2.90,3.02
M,304,Iroegbunam,5.0,5.0,Everton,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,0.84,0.78,0.86,0.83,0.77,0.85,0.85,0.84,0.80,0.83,0.81,0.82
M,305,Armstrong,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,306,Bates,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,308,Heath,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,309,Metcalfe,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,310,Barry,5.9,5.9,Everton,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,2.26,1.83,2.40,2.22,1.82,2.23,2.24,2.22,1.98,2.07,2.07,2.18
F,311,Beto,5.4,5.4,Everton,56.40,56.40,56.40,56.40,56.40,56.40,56.40,56.40,56.40,56.40,56.40,56.40,2.85,2.38,3.11,2.90,2.34,2.87,2.99,2.89,2.61,2.67,2.65,2.81
F,312,Y.Chermiti,4.9,4.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,313,Sherif,4.4,4.4,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,314,Leno,5.0,5.0,Fulham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.58,3.08,2.40,2.60,2.51,2.26,3.52,2.86,3.83,2.58,2.46,3.41
G,315,Benda,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,316,Robinson,5.0,5.0,Fulham,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,4.18,3.62,3.05,2.98,2.75,2.84,4.21,3.56,4.53,2.84,2.73,3.74
D,317,Andersen,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.03,3.59,3.23,3.24,2.96,2.92,4.14,3.68,4.35,3.04,2.84,3.86
D,318,Bassey,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.77,3.27,2.79,2.90,2.61,2.56,3.81,3.21,4.12,2.68,2.43,3.44
D,319,Castagne,4.5,4.5,Fulham,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.85,0.79,0.74,0.73,0.69,0.70,0.84,0.77,0.89,0.71,0.68,0.80
D,320,Diop,4.4,4.4,Fulham,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,0.84,0.82,0.74,0.75,0.71,0.72,0.85,0.78,0.86,0.73,0.71,0.81
D,321,J.Cuenca,4.5,4.5,Fulham,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.45,0.43,0.40,0.41,0.38,0.39,0.46,0.42,0.47,0.39,0.38,0.43
D,322,Tete,4.5,4.5,Fulham,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,3.96,3.42,2.98,2.94,2.71,2.82,3.89,3.45,4.15,2.81,2.70,3.55
D,323,Amissah,4.0,4.0,Fulham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.16,0.15,0.14,0.15,0.14,0.14,0.16,0.15,0.16,0.14,0.14,0.15
M,324,Iwobi,6.5,6.5,Fulham,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,3.99,3.92,3.35,3.42,3.01,3.29,3.95,3.41,4.22,3.49,3.24,3.71
M,325,Smith Rowe,5.9,5.9,Fulham,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,1.68,1.66,1.44,1.45,1.32,1.38,1.68,1.43,1.75,1.44,1.40,1.57
M,326,Adama,5.4,5.4,Fulham,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,1.71,1.71,1.48,1.51,1.33,1.40,1.68,1.47,1.78,1.47,1.42,1.58
M,327,Andreas,5.3,5.3,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,328,Sessegnon,5.4,5.4,Fulham,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,1.06,1.04,0.96,0.95,0.91,0.94,1.06,0.98,1.07,0.96,0.95,1.00
M,329,Wilson,5.4,5.4,Fulham,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,2.11,2.08,1.74,1.80,1.60,1.69,2.09,1.77,2.17,1.78,1.71,1.92
M,330,Berge,5.0,5.0,Fulham,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,3.62,3.58,3.26,3.26,3.03,3.19,3.71,3.38,3.76,3.34,3.08,3.48
M,331,Cairney,4.9,4.9,Fulham,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,0.65,0.65,0.58,0.59,0.54,0.56,0.64,0.58,0.66,0.59,0.57,0.61
M,332,Lukić,5.0,5.0,Fulham,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,3.22,3.16,2.91,2.87,2.73,2.79,3.25,3.05,3.38,2.94,2.80,3.10
M,333,Godo,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,334,Harris,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,335,King,4.5,4.5,Fulham,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,3.41,3.35,2.89,2.93,2.64,2.79,3.37,2.92,3.57,2.89,2.79,3.18
M,336,Reed,4.4,4.4,Fulham,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.48,0.48,0.44,0.44,0.42,0.43,0.47,0.44,0.48,0.44,0.44,0.46
F,337,Raúl,6.4,6.4,Fulham,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,2.96,2.93,2.48,2.48,2.16,2.34,2.90,2.40,3.09,2.45,2.37,2.68
F,338,Muniz,5.5,5.5,Fulham,57.90,57.90,57.90,57.90,57.90,57.90,57.90,57.90,57.90,57.90,57.90,57.90,3.65,3.57,3.00,3.04,2.69,2.83,3.60,2.93,3.80,3.03,2.89,3.33
G,339,Meslier,4.4,4.4,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,340,Cairns,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,341,Darlow,4.0,4.0,Leeds United,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02
D,342,Bogle,4.5,4.5,Leeds United,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,3.08,3.67,3.37,3.24,3.93,3.99,2.71,3.05,3.37,2.16,2.95,2.56
D,343,Struijk,4.5,4.5,Leeds United,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,2.70,3.08,2.93,2.73,3.35,3.29,2.47,2.70,2.91,1.93,2.54,2.28
D,344,Bijol,4.0,4.0,Leeds United,30.60,30.60,30.60,30.60,30.60,30.60,30.60,30.60,30.60,30.60,30.60,30.60,1.15,1.29,1.23,1.18,1.38,1.37,1.09,1.17,1.24,0.89,1.09,1.03
D,345,Bornauw,4.0,4.0,Leeds United,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.40,0.43,0.42,0.40,0.45,0.44,0.39,0.40,0.42,0.34,0.38,0.37
D,346,Byram,4.0,4.0,Leeds United,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,0.59,0.63,0.60,0.59,0.63,0.63,0.57,0.58,0.61,0.52,0.58,0.54
D,347,Gudmundsson,4.0,4.0,Leeds United,69.60,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,2.42,3.43,3.08,2.93,3.57,3.66,2.41,2.77,3.06,1.85,2.69,2.24
